episode,step,cat_id,state_mean,state_std,action_idx,intent,reward,done,next_state_mean,next_state_std
2,6079,orange,0.098448,0.963732,9,hiss_warning,-0.1,False,0.09841,0.963721
2,6080,orange,0.122854,0.889509,12,accept_petting,0.0,False,0.122853,0.889526
2,6081,orange,0.094764,0.961709,8,hide,0.0,False,0.094665,0.961704
2,6082,orange,0.09841,0.963721,2,ask_for_attention,-0.1,False,0.098328,0.96371
2,6083,orange,0.122853,0.889526,0,idle_wander,0.0,False,0.122782,0.889511
2,6084,orange,0.094665,0.961704,8,hide,0.0,False,0.094748,0.961702
2,6085,orange,0.098328,0.96371,12,accept_petting,0.0,False,0.098529,0.963693
2,6086,orange,0.122782,0.889511,12,accept_petting,0.0,False,0.12291,0.889525
2,6087,orange,0.094748,0.961702,4,sleep,0.3,False,0.095864,0.962198
2,6088,orange,0.098529,0.963693,0,idle_wander,0.0,False,0.09843,0.963684
2,6089,orange,0.12291,0.889525,0,idle_wander,0.0,False,0.122846,0.889509
2,6090,orange,0.095864,0.962198,0,idle_wander,0.0,False,0.095697,0.962184
2,6091,orange,0.09843,0.963684,1,approach_player,-0.1,False,0.098267,0.963678
2,6092,orange,0.122846,0.889509,0,idle_wander,0.0,False,0.122736,0.889514
2,6093,orange,0.095697,0.962184,1,approach_player,-0.1,False,0.095766,0.962164
2,6094,orange,0.098267,0.963678,1,approach_player,-0.1,False,0.098313,0.963669
2,6095,orange,0.122736,0.889514,0,idle_wander,0.0,False,0.122833,0.889509
2,6096,orange,0.095766,0.962164,1,approach_player,-0.1,False,0.095803,0.962146
2,6097,orange,0.098313,0.963669,8,hide,0.0,False,0.098302,0.963665
2,6098,orange,0.122833,0.889509,10,curious_inspect,0.0,False,0.122899,0.889507
2,6099,orange,0.095803,0.962146,2,ask_for_attention,0.0,False,0.118263,0.946974
2,6100,orange,0.098302,0.963665,0,idle_wander,0.0,False,0.121072,0.991241
2,6101,orange,0.122899,0.889507,0,idle_wander,0.0,False,0.097211,0.940826
2,6102,orange,0.118263,0.946974,0,idle_wander,0.0,False,0.118209,0.946979
2,6103,orange,0.121072,0.991241,0,idle_wander,0.0,False,0.121018,0.991256
2,6104,orange,0.097211,0.940826,0,idle_wander,0.0,False,0.097185,0.940848
2,6105,orange,0.118209,0.946979,1,approach_player,-0.1,False,0.118341,0.946978
2,6106,orange,0.121018,0.991256,8,hide,0.0,False,0.121143,0.991265
2,6107,orange,0.097185,0.940848,0,idle_wander,0.0,False,0.097346,0.940867
2,6108,orange,0.118341,0.946978,1,approach_player,-0.1,False,0.118336,0.946982
2,6109,orange,0.121143,0.991265,0,idle_wander,0.0,False,0.121146,0.991277
2,6110,orange,0.097346,0.940867,2,ask_for_attention,-0.1,False,0.09737,0.940888
2,6111,orange,0.118336,0.946982,1,approach_player,-0.1,False,0.118272,0.946989
2,6112,orange,0.121146,0.991277,0,idle_wander,0.0,False,0.121081,0.991293
2,6113,orange,0.09737,0.940888,14,stare_at_window,0.0,False,0.097334,0.94091
2,6114,orange,0.118272,0.946989,8,hide,0.5,False,0.118298,0.946994
2,6115,orange,0.121081,0.991293,0,idle_wander,0.0,False,0.121115,0.991307
2,6116,orange,0.097334,0.94091,0,idle_wander,0.0,False,0.097396,0.940931
2,6117,orange,0.118298,0.946994,0,idle_wander,0.0,False,0.118328,0.946999
2,6118,orange,0.121115,0.991307,0,idle_wander,0.0,False,0.121137,0.991321
2,6119,orange,0.097396,0.940931,0,idle_wander,0.0,False,0.097447,0.940953
2,6120,orange,0.118328,0.946999,1,approach_player,-0.1,False,0.118419,0.947003
2,6121,orange,0.121137,0.991321,8,hide,0.5,False,0.121221,0.991336
2,6122,orange,0.097447,0.940953,1,approach_player,0.0,False,0.097566,0.940975
2,6123,orange,0.118419,0.947003,0,idle_wander,0.0,False,0.118284,0.947017
2,6124,orange,0.121221,0.991336,10,curious_inspect,0.0,False,0.121141,0.991353
2,6125,orange,0.097566,0.940975,14,stare_at_window,0.0,False,0.09746,0.941
2,6126,orange,0.118284,0.947017,0,idle_wander,0.0,False,0.118386,0.947027
2,6127,orange,0.121141,0.991353,10,curious_inspect,0.0,False,0.12129,0.991367
2,6128,orange,0.09746,0.941,1,approach_player,-0.1,False,0.09759,0.941026
2,6129,orange,0.118386,0.947027,11,follow_player,0.0,False,0.118324,0.947037
2,6130,orange,0.12129,0.991367,10,curious_inspect,0.0,False,0.121257,0.991384
2,6131,orange,0.09759,0.941026,0,idle_wander,0.0,False,0.097538,0.941051
2,6132,orange,0.118324,0.947037,2,ask_for_attention,0.0,False,0.118238,0.947048
2,6133,orange,0.121257,0.991384,5,play_with_toy,0.0,False,0.120919,0.991265
2,6134,orange,0.097538,0.941051,14,stare_at_window,0.0,False,0.097461,0.941075
2,6135,orange,0.118238,0.947048,12,accept_petting,0.0,False,0.118529,0.947044
2,6136,orange,0.120919,0.991265,12,accept_petting,0.0,False,0.121196,0.991277
2,6137,orange,0.097461,0.941075,12,accept_petting,1.5,False,0.097678,0.941116
2,6138,orange,0.118529,0.947044,12,accept_petting,1.5,False,0.097701,0.962666
2,6139,orange,0.121196,0.991277,12,accept_petting,1.5,False,0.121482,0.991305
2,6140,orange,0.097678,0.941116,1,approach_player,-0.1,False,0.097635,0.94112
2,6141,orange,0.097701,0.962666,0,idle_wander,0.0,False,0.097635,0.962672
2,6142,orange,0.121482,0.991305,4,sleep,0.0,False,0.121425,0.991322
2,6143,orange,0.097635,0.94112,10,curious_inspect,0.0,False,0.097621,0.941141
2,6144,orange,0.097635,0.962672,0,idle_wander,0.0,False,0.11997,1.0001
2,6145,orange,0.121425,0.991322,4,sleep,0.0,False,0.121262,0.99133
2,6146,orange,0.097621,0.941141,2,ask_for_attention,0.0,False,0.097564,0.94118
2,6147,orange,0.11997,1.0001,0,idle_wander,0.0,False,0.119984,1.000106
2,6148,orange,0.121262,0.99133,4,sleep,0.0,False,0.121499,0.99137
2,6149,orange,0.097564,0.94118,2,ask_for_attention,0.0,False,0.097614,0.941184
2,6150,orange,0.119984,1.000106,0,idle_wander,0.0,False,0.120005,1.000112
2,6151,orange,0.121499,0.99137,0,idle_wander,0.0,False,0.121648,0.991402
2,6152,orange,0.097614,0.941184,0,idle_wander,0.0,False,0.097697,0.941204
2,6153,orange,0.120005,1.000112,0,idle_wander,0.0,False,0.12358,0.961201
2,6154,orange,0.121648,0.991402,0,idle_wander,0.0,False,0.124685,0.980034
2,6155,orange,0.097697,0.941204,0,idle_wander,0.0,False,0.125735,0.890533
2,6156,orange,0.12358,0.961201,1,approach_player,-0.1,False,0.123418,0.961157
2,6157,orange,0.124685,0.980034,0,idle_wander,0.0,False,0.124688,0.980034
2,6158,orange,0.125735,0.890533,1,approach_player,-0.1,False,0.125624,0.890497
2,6159,orange,0.123418,0.961157,5,play_with_toy,0.0,False,0.123199,0.961042
2,6160,orange,0.124688,0.980034,0,idle_wander,0.0,False,0.097571,0.940286
2,6161,orange,0.125624,0.890497,1,approach_player,-0.1,False,0.125718,0.890537
2,6162,orange,0.123199,0.961042,2,ask_for_attention,-0.1,False,0.123044,0.961006
2,6163,orange,0.097571,0.940286,0,idle_wander,-0.2,False,0.097583,0.940302
2,6164,orange,0.125718,0.890537,1,approach_player,-0.1,False,0.125615,0.890508
2,6165,orange,0.123044,0.961006,12,accept_petting,1.5,False,0.098206,0.96274
2,6166,orange,0.097583,0.940302,0,idle_wander,0.0,False,0.097808,0.940396
2,6167,orange,0.125615,0.890508,12,accept_petting,0.0,False,0.125741,0.890566
2,6168,orange,0.098206,0.96274,1,approach_player,-0.1,False,0.123561,0.961151
2,6169,orange,0.097808,0.940396,0,idle_wander,0.0,False,0.098199,0.940567
2,6170,orange,0.125741,0.890566,1,approach_player,-0.1,False,0.126,0.890666
2,6171,orange,0.123561,0.961151,1,approach_player,-0.1,False,0.098158,0.962747
2,6172,orange,0.098199,0.940567,0,idle_wander,0.0,False,0.098095,0.940537
2,6173,orange,0.126,0.890666,1,approach_player,-0.1,False,0.125779,0.89058
2,6174,orange,0.098158,0.962747,0,idle_wander,0.0,False,0.123528,0.961166
2,6175,orange,0.098095,0.940537,0,idle_wander,0.0,False,0.098502,0.940723
2,6176,orange,0.125779,0.89058,1,approach_player,-0.1,False,0.126071,0.890702
2,6177,orange,0.123528,0.961166,0,idle_wander,0.0,False,0.123317,0.961096
2,6178,orange,0.098502,0.940723,0,idle_wander,0.0,False,0.134299,0.988505
2,6179,orange,0.126071,0.890702,0,idle_wander,0.0,False,0.125912,0.890635
2,6180,orange,0.123317,0.961096,1,approach_player,-0.1,False,0.097872,0.962692
2,6181,orange,0.134299,0.988505,0,idle_wander,0.0,False,0.134153,0.988498
2,6182,orange,0.125912,0.890635,1,approach_player,-0.1,False,0.125651,0.890557
2,6183,orange,0.097872,0.962692,2,ask_for_attention,-0.1,False,0.123468,0.961185
2,6184,orange,0.134153,0.988498,0,idle_wander,0.0,False,0.097732,0.949666
2,6185,orange,0.125651,0.890557,1,approach_player,-0.1,False,0.126168,0.890748
2,6186,orange,0.123468,0.961185,8,hide,0.0,False,0.12339,0.961176
2,6187,orange,0.097732,0.949666,0,idle_wander,0.0,False,0.097844,0.94974
2,6188,orange,0.126168,0.890748,1,approach_player,-0.1,False,0.126118,0.89075
2,6189,orange,0.12339,0.961176,8,hide,0.0,False,0.122912,0.961031
2,6190,orange,0.097844,0.94974,12,accept_petting,1.5,False,0.134559,0.988721
2,6191,orange,0.126118,0.89075,1,approach_player,-0.1,False,0.125668,0.890607
2,6192,orange,0.122912,0.961031,8,hide,0.5,False,0.123304,0.961189
2,6193,orange,0.134559,0.988721,10,curious_inspect,0.0,False,0.098278,0.949987
2,6194,orange,0.125668,0.890607,0,idle_wander,0.0,False,0.126136,0.890782
2,6195,orange,0.123304,0.961189,4,sleep,0.3,False,0.124466,0.961687
2,6196,orange,0.098278,0.949987,0,idle_wander,0.0,False,0.098421,0.950088
2,6197,orange,0.126136,0.890782,0,idle_wander,0.0,False,0.126118,0.890799
2,6198,orange,0.124466,0.961687,0,idle_wander,0.0,False,0.124265,0.961604
2,6199,orange,0.098421,0.950088,1,approach_player,-0.1,False,0.098387,0.950112
2,6200,orange,0.126118,0.890799,1,approach_player,-0.1,False,0.125969,0.890729
2,6201,orange,0.124265,0.961604,12,accept_petting,1.5,False,0.124542,0.961624
2,6202,orange,0.098387,0.950112,1,approach_player,-0.1,False,0.098583,0.950237
2,6203,orange,0.125969,0.890729,12,accept_petting,0.0,False,0.126078,0.89078
2,6204,orange,0.124542,0.961624,2,ask_for_attention,-0.1,False,0.099067,0.963209
2,6205,orange,0.098583,0.950237,14,stare_at_window,0.0,False,0.135153,0.989096
2,6206,orange,0.126078,0.89078,1,approach_player,-0.1,False,0.125769,0.890652
2,6207,orange,0.099067,0.963209,1,approach_player,-0.1,False,0.124219,0.961501
2,6208,orange,0.135153,0.989096,0,idle_wander,0.0,False,0.13525,0.989126
2,6209,orange,0.125769,0.890652,1,approach_player,-0.1,False,0.125843,0.890671
2,6210,orange,0.124219,0.961501,1,approach_player,-0.1,False,0.124471,0.96159
2,6211,orange,0.13525,0.989126,14,stare_at_window,0.0,False,0.098787,0.950326
2,6212,orange,0.125843,0.890671,12,accept_petting,0.0,False,0.126163,0.890803
2,6213,orange,0.124471,0.96159,8,hide,-0.1,False,0.124161,0.96147
2,6214,orange,0.098787,0.950326,0,idle_wander,0.0,False,0.135367,0.989167
2,6215,orange,0.126163,0.890803,0,idle_wander,0.0,False,0.125889,0.890676
2,6216,orange,0.124161,0.96147,2,ask_for_attention,-0.1,False,0.124241,0.961493
2,6217,orange,0.135367,0.989167,14,stare_at_window,0.0,False,0.098733,0.950302
2,6218,orange,0.125889,0.890676,1,approach_player,-0.1,False,0.126021,0.890718
2,6219,orange,0.124241,0.961493,1,approach_player,-0.1,False,0.123986,0.961404
2,6220,orange,0.098733,0.950302,0,idle_wander,0.0,False,0.135367,0.989175
2,6221,orange,0.126021,0.890718,1,approach_player,-0.1,False,0.125818,0.89064
2,6222,orange,0.123986,0.961404,12,accept_petting,1.5,False,0.099106,0.963122
2,6223,orange,0.135367,0.989175,14,stare_at_window,0.0,False,0.135481,0.989213
2,6224,orange,0.125818,0.89064,1,approach_player,-0.1,False,0.125884,0.890653
2,6225,orange,0.099106,0.963122,12,accept_petting,1.5,False,0.099221,0.963114
2,6226,orange,0.135481,0.989213,0,idle_wander,0.0,False,0.135435,0.989201
2,6227,orange,0.125884,0.890653,12,accept_petting,0.0,False,0.125831,0.890639
2,6228,orange,0.099221,0.963114,0,idle_wander,0.0,False,0.099443,0.963182
2,6229,orange,0.135435,0.989201,0,idle_wander,0.0,False,0.135733,0.989293
2,6230,orange,0.125831,0.890639,0,idle_wander,0.0,False,0.126089,0.89071
2,6231,orange,0.099443,0.963182,0,idle_wander,0.0,False,0.099241,0.963096
2,6232,orange,0.135733,0.989293,14,stare_at_window,0.0,False,0.13563,0.989262
2,6233,orange,0.126089,0.89071,0,idle_wander,0.0,False,0.125938,0.890642
2,6234,orange,0.099241,0.963096,1,approach_player,-0.1,False,0.099329,0.963119
2,6235,orange,0.13563,0.989262,2,ask_for_attention,-0.1,False,0.135794,0.989315
2,6236,orange,0.125938,0.890642,14,stare_at_window,0.0,False,0.126079,0.890685
2,6237,orange,0.099329,0.963119,0,idle_wander,0.0,False,0.099348,0.96312
2,6238,orange,0.135794,0.989315,1,approach_player,-0.1,False,0.13589,0.989348
2,6239,orange,0.126079,0.890685,1,approach_player,0.0,False,0.12615,0.890704
2,6240,orange,0.099348,0.96312,0,idle_wander,0.0,False,0.098792,0.962924
2,6241,orange,0.13589,0.989348,7,social_play,0.0,False,0.124891,0.992755
2,6242,orange,0.12615,0.890704,12,accept_petting,1.5,False,0.098591,0.941427
2,6243,orange,0.098792,0.962924,0,idle_wander,0.0,False,0.098905,0.962937
2,6244,orange,0.124891,0.992755,1,approach_player,-0.1,False,0.098589,0.950281
2,6245,orange,0.098591,0.941427,12,accept_petting,0.0,False,0.125828,0.89057
2,6246,orange,0.098905,0.962937,0,idle_wander,0.0,False,0.12443,0.961369
2,6247,orange,0.098589,0.950281,0,idle_wander,0.0,False,0.099111,0.950514
2,6248,orange,0.125828,0.89057,0,idle_wander,0.0,False,0.126257,0.890717
2,6249,orange,0.12443,0.961369,8,hide,0.0,False,0.124292,0.961333
2,6250,orange,0.099111,0.950514,0,idle_wander,0.0,False,0.099119,0.950513
2,6251,orange,0.126257,0.890717,2,ask_for_attention,0.0,False,0.126195,0.890699
2,6252,orange,0.124292,0.961333,0,idle_wander,0.0,False,0.124239,0.96133
2,6253,orange,0.099119,0.950513,0,idle_wander,0.0,False,0.09919,0.950543
2,6254,orange,0.126195,0.890699,0,idle_wander,0.0,False,0.126195,0.890714
2,6255,orange,0.124239,0.96133,8,hide,0.0,False,0.124042,0.961269
2,6256,orange,0.09919,0.950543,0,idle_wander,0.0,False,0.09914,0.950513
2,6257,orange,0.126195,0.890714,0,idle_wander,0.0,False,0.126074,0.890667
2,6258,orange,0.124042,0.961269,8,hide,0.5,False,0.098299,0.96276
2,6259,orange,0.09914,0.950513,0,idle_wander,0.0,False,0.125208,0.992911
2,6260,orange,0.126074,0.890667,1,approach_player,0.0,False,0.125537,0.890474
2,6261,orange,0.098299,0.96276,0,idle_wander,0.0,False,0.098059,0.962699
2,6262,orange,0.125208,0.992911,0,idle_wander,0.0,False,0.125044,0.992878
2,6263,orange,0.125537,0.890474,1,approach_player,0.0,False,0.098296,0.94131
2,6264,orange,0.098059,0.962699,1,approach_player,-0.1,False,0.123757,0.961218
2,6265,orange,0.125044,0.992878,1,approach_player,-0.1,False,0.099106,0.950523
2,6266,orange,0.098296,0.94131,14,stare_at_window,0.0,False,0.126025,0.890653
2,6267,orange,0.123757,0.961218,10,curious_inspect,0.0,False,0.097884,0.962653
2,6268,orange,0.099106,0.950523,1,approach_player,-0.1,False,0.125021,0.992875
2,6269,orange,0.126025,0.890653,1,approach_player,0.0,False,0.098311,0.941282
2,6270,orange,0.097884,0.962653,0,idle_wander,0.0,False,0.123322,0.961071
2,6271,orange,0.125021,0.992875,2,ask_for_attention,-0.1,False,0.098813,0.950405
2,6272,orange,0.098311,0.941282,1,approach_player,-0.1,False,0.12576,0.890509
2,6273,orange,0.123322,0.961071,1,approach_player,-0.1,False,0.097692,0.962591
2,6274,orange,0.098813,0.950405,2,ask_for_attention,-0.1,False,0.124933,0.992861
2,6275,orange,0.12576,0.890509,1,approach_player,-0.1,False,0.098251,0.941239
2,6276,orange,0.097692,0.962591,8,hide,0.0,False,0.097646,0.962567
2,6277,orange,0.124933,0.992861,1,approach_player,-0.1,False,0.124925,0.992863
2,6278,orange,0.098251,0.941239,1,approach_player,-0.1,False,0.098248,0.941227
2,6279,orange,0.097646,0.962567,8,hide,0.0,False,0.123332,0.96109
2,6280,orange,0.124925,0.992863,1,approach_player,-0.1,False,0.098937,0.9505
2,6281,orange,0.098248,0.941227,12,accept_petting,0.0,False,0.125953,0.890574
2,6282,orange,0.123332,0.96109,8,hide,0.0,False,0.12276,0.96088
2,6283,orange,0.098937,0.9505,1,approach_player,-0.1,False,0.125008,0.992894
2,6284,orange,0.125953,0.890574,13,fearful_retreat,0.2,False,0.12545,0.890339
2,6285,orange,0.12276,0.96088,8,hide,0.0,False,0.122971,0.960964
2,6286,orange,0.125008,0.992894,5,play_with_toy,0.0,False,0.09065,0.944291
2,6287,orange,0.12545,0.890339,1,approach_player,-0.1,False,0.125746,0.890435
2,6288,orange,0.122971,0.960964,8,hide,0.5,False,0.122589,0.960839
2,6289,orange,0.09065,0.944291,1,approach_player,-0.1,False,0.09033,0.944177
2,6290,orange,0.125746,0.890435,0,idle_wander,0.0,False,0.12545,0.890304
2,6291,orange,0.122589,0.960839,0,idle_wander,0.0,False,0.122385,0.96078
2,6292,orange,0.09033,0.944177,2,ask_for_attention,-0.1,False,0.116744,0.987222
2,6293,orange,0.12545,0.890304,1,approach_player,-0.1,False,0.125307,0.890245
2,6294,orange,0.122385,0.96078,1,approach_player,-0.1,False,0.122213,0.960734
2,6295,orange,0.116744,0.987222,0,idle_wander,0.0,False,0.11661,0.987202
2,6296,orange,0.125307,0.890245,1,approach_player,-0.1,False,0.125196,0.890201
2,6297,orange,0.122213,0.960734,0,idle_wander,0.0,False,0.122221,0.96073
2,6298,orange,0.11661,0.987202,1,approach_player,-0.1,False,0.116656,0.987224
2,6299,orange,0.125196,0.890201,1,approach_player,-0.1,False,0.125266,0.890199
2,6300,orange,0.122221,0.96073,12,accept_petting,1.5,False,0.122443,0.960706
2,6301,orange,0.116656,0.987224,2,ask_for_attention,-0.1,False,0.11667,0.987235
2,6302,orange,0.125266,0.890199,12,accept_petting,0.0,False,0.125329,0.890211
2,6303,orange,0.122443,0.960706,1,approach_player,-0.1,False,0.122729,0.960809
2,6304,orange,0.11667,0.987235,1,approach_player,-0.1,False,0.09039,0.944273
2,6305,orange,0.125329,0.890211,1,approach_player,-0.1,False,0.125661,0.89031
2,6306,orange,0.122729,0.960809,0,idle_wander,0.0,False,0.122749,0.96083
2,6307,orange,0.09039,0.944273,8,hide,0.0,False,0.090424,0.944304
2,6308,orange,0.125661,0.89031,0,idle_wander,0.0,False,0.125743,0.890337
2,6309,orange,0.122749,0.96083,0,idle_wander,0.0,False,0.122219,0.960638
2,6310,orange,0.090424,0.944304,8,hide,0.0,False,0.116464,0.987171
2,6311,orange,0.125743,0.890337,0,idle_wander,0.0,False,0.125273,0.890136
2,6312,orange,0.122219,0.960638,1,approach_player,-0.1,False,0.122072,0.960598
2,6313,orange,0.116464,0.987171,0,idle_wander,0.0,False,0.116356,0.987161
2,6314,orange,0.125273,0.890136,2,ask_for_attention,0.0,False,0.125189,0.890097
2,6315,orange,0.122072,0.960598,8,hide,0.0,False,0.121957,0.960569
2,6316,orange,0.116356,0.987161,0,idle_wander,0.0,False,0.116274,0.987137
2,6317,orange,0.125189,0.890097,1,approach_player,-0.1,False,0.125135,0.890068
2,6318,orange,0.121957,0.960569,8,hide,0.0,False,0.121823,0.960534
2,6319,orange,0.116274,0.987137,1,approach_player,-0.1,False,0.116192,0.987105
2,6320,orange,0.125135,0.890068,1,approach_player,-0.1,False,0.125062,0.890032
2,6321,orange,0.121823,0.960534,8,hide,0.0,False,0.121693,0.960509
2,6322,orange,0.116192,0.987105,8,hide,0.0,False,0.116114,0.987059
2,6323,orange,0.125062,0.890032,0,idle_wander,0.0,False,0.125018,0.890004
2,6324,orange,0.121693,0.960509,8,hide,0.0,False,0.122176,0.960688
2,6325,orange,0.116114,0.987059,12,accept_petting,1.5,False,0.102208,0.974466
2,6326,orange,0.125018,0.890004,12,accept_petting,0.0,False,0.125602,0.89021
2,6327,orange,0.122176,0.960688,8,hide,0.5,False,0.121678,0.960507
2,6328,orange,0.102208,0.974466,1,approach_player,-0.1,False,0.101729,0.974265
2,6329,orange,0.125602,0.89021,1,approach_player,-0.1,False,0.125133,0.890002
2,6330,orange,0.121678,0.960507,4,sleep,0.3,False,0.118777,0.946986
2,6331,orange,0.101729,0.974265,0,idle_wander,0.0,False,0.101692,0.974245
2,6332,orange,0.125133,0.890002,1,approach_player,-0.1,False,0.125105,0.88998
2,6333,orange,0.118777,0.946986,0,idle_wander,0.0,False,0.123111,0.961024
2,6334,orange,0.101692,0.974245,1,approach_player,-0.1,False,0.102028,0.974365
2,6335,orange,0.125105,0.88998,14,stare_at_window,0.0,False,0.125451,0.890102
2,6336,orange,0.123111,0.961024,0,idle_wander,0.0,False,0.123166,0.961045
2,6337,orange,0.102028,0.974365,1,approach_player,-0.1,False,0.102111,0.974404
2,6338,orange,0.125451,0.890102,14,stare_at_window,0.0,False,0.125544,0.890142
2,6339,orange,0.123166,0.961045,12,accept_petting,1.5,False,0.097679,0.962467
2,6340,orange,0.102111,0.974404,8,hide,0.5,False,0.101523,0.974156
2,6341,orange,0.125544,0.890142,12,accept_petting,1.5,False,0.125005,0.889925
2,6342,orange,0.097679,0.962467,0,idle_wander,0.0,False,0.098067,0.962619
2,6343,orange,0.101523,0.974156,1,approach_player,-0.1,False,0.101996,0.974342
2,6344,orange,0.125005,0.889925,2,ask_for_attention,0.0,False,0.125246,0.890113
2,6345,orange,0.098067,0.962619,1,approach_player,-0.1,False,0.097386,0.962365
2,6346,orange,0.101996,0.974342,1,approach_player,-0.1,False,0.101367,0.97411
2,6347,orange,0.125246,0.890113,1,approach_player,-0.1,False,0.124601,0.889859
2,6348,orange,0.097386,0.962365,1,approach_player,-0.1,False,0.097667,0.962444
2,6349,orange,0.101367,0.97411,0,idle_wander,0.0,False,0.101701,0.974203
2,6350,orange,0.124601,0.889859,0,idle_wander,0.0,False,0.124934,0.889952
2,6351,orange,0.097667,0.962444,1,approach_player,-0.1,False,0.122959,0.960841
2,6352,orange,0.101701,0.974203,5,play_with_toy,0.0,False,0.101913,0.974291
2,6353,orange,0.124934,0.889952,1,approach_player,-0.1,False,0.125118,0.890046
2,6354,orange,0.122959,0.960841,0,idle_wander,0.0,False,0.097454,0.96236
2,6355,orange,0.101913,0.974291,12,accept_petting,1.5,False,0.101561,0.974171
2,6356,orange,0.125118,0.890046,12,accept_petting,0.0,False,0.124804,0.889919
2,6357,orange,0.097454,0.96236,1,approach_player,-0.1,False,0.097448,0.962383
2,6358,orange,0.101561,0.974171,12,accept_petting,1.5,False,0.101645,0.974203
2,6359,orange,0.124804,0.889919,12,accept_petting,0.0,False,0.124888,0.889952
2,6360,orange,0.097448,0.962383,1,approach_player,-0.1,False,0.097381,0.962365
2,6361,orange,0.101645,0.974203,0,idle_wander,0.0,False,0.101613,0.974183
2,6362,orange,0.124888,0.889952,14,stare_at_window,0.0,False,0.124856,0.889931
2,6363,orange,0.097381,0.962365,12,accept_petting,1.5,False,0.097601,0.962365
2,6364,orange,0.101613,0.974183,1,approach_player,-0.1,False,0.101649,0.974202
2,6365,orange,0.124856,0.889931,12,accept_petting,0.0,False,0.124908,0.889966
2,6366,orange,0.097601,0.962365,0,idle_wander,0.0,False,0.096995,0.962158
2,6367,orange,0.101649,0.974202,2,ask_for_attention,-0.1,False,0.101094,0.974015
2,6368,orange,0.124908,0.889966,2,ask_for_attention,0.0,False,0.124337,0.889759
2,6369,orange,0.096995,0.962158,1,approach_player,0.0,False,0.096332,0.962069
2,6370,orange,0.101094,0.974015,1,approach_player,-0.1,False,0.122872,0.992451
2,6371,orange,0.124337,0.889759,1,approach_player,-0.1,False,0.096654,0.940572
2,6372,orange,0.096332,0.962069,1,approach_player,-0.1,False,0.09634,0.962045
2,6373,orange,0.122872,0.992451,2,ask_for_attention,-0.1,False,0.122932,0.992439
2,6374,orange,0.096654,0.940572,0,idle_wander,0.0,False,0.096714,0.940561
2,6375,orange,0.09634,0.962045,1,approach_player,-0.1,False,0.096238,0.962021
2,6376,orange,0.122932,0.992439,2,ask_for_attention,-0.1,False,0.122882,0.99243
2,6377,orange,0.096714,0.940561,0,idle_wander,0.0,False,0.096665,0.94055
2,6378,orange,0.096238,0.962021,8,hide,0.0,False,0.096061,0.961999
2,6379,orange,0.122882,0.99243,1,approach_player,-0.1,False,0.122757,0.992424
2,6380,orange,0.096665,0.94055,0,idle_wander,0.0,False,0.096539,0.94054
2,6381,orange,0.096061,0.961999,8,hide,0.0,False,0.096,0.961978
2,6382,orange,0.122757,0.992424,12,accept_petting,1.5,False,0.122765,0.99243
2,6383,orange,0.096539,0.94054,12,accept_petting,0.0,False,0.096548,0.940547
2,6384,orange,0.096,0.961978,8,hide,0.0,False,0.095912,0.961958
2,6385,orange,0.122765,0.99243,0,idle_wander,0.0,False,0.122713,0.992409
2,6386,orange,0.096548,0.940547,0,idle_wander,0.0,False,0.096495,0.940522
2,6387,orange,0.095912,0.961958,8,hide,0.0,False,0.095931,0.96194
2,6388,orange,0.122713,0.992409,12,accept_petting,1.5,False,0.100403,0.973906
2,6389,orange,0.096495,0.940522,12,accept_petting,1.5,False,0.123645,0.889658
2,6390,orange,0.095931,0.96194,8,hide,0.0,False,0.095635,0.961925
2,6391,orange,0.100403,0.973906,0,idle_wander,0.0,False,0.122544,0.992402
2,6392,orange,0.123645,0.889658,1,approach_player,-0.1,False,0.096327,0.94051
2,6393,orange,0.095635,0.961925,8,hide,0.0,False,0.095571,0.961909
2,6394,orange,0.122544,0.992402,1,approach_player,-0.1,False,0.122547,0.992394
2,6395,orange,0.096327,0.94051,1,approach_player,-0.1,False,0.096329,0.940502
2,6396,orange,0.095571,0.961909,0,idle_wander,0.0,False,0.095543,0.961891
2,6397,orange,0.122547,0.992394,2,ask_for_attention,-0.1,False,0.122537,0.992388
2,6398,orange,0.096329,0.940502,10,curious_inspect,0.0,False,0.09632,0.940496
2,6399,orange,0.095543,0.961891,0,idle_wander,0.0,False,0.095563,0.961875
2,6400,orange,0.122537,0.992388,0,idle_wander,0.0,False,0.100198,0.973866
2,6401,orange,0.09632,0.940496,1,approach_player,-0.1,False,0.096369,0.94049
2,6402,orange,0.095563,0.961875,8,hide,0.5,False,0.095483,0.961861
2,6403,orange,0.100198,0.973866,1,approach_player,-0.1,False,0.100154,0.973861
2,6404,orange,0.096369,0.94049,14,stare_at_window,0.0,False,0.096324,0.940484
2,6405,orange,0.095483,0.961861,1,approach_player,-0.1,False,0.095433,0.961846
2,6406,orange,0.100154,0.973861,1,approach_player,-0.1,False,0.100096,0.97386
2,6407,orange,0.096324,0.940484,14,stare_at_window,0.0,False,0.096267,0.940482
2,6408,orange,0.095433,0.961846,12,accept_petting,1.5,False,0.09567,0.961824
2,6409,orange,0.100096,0.97386,12,accept_petting,1.5,False,0.100141,0.973873
2,6410,orange,0.096267,0.940482,12,accept_petting,0.0,False,0.123384,0.889627
2,6411,orange,0.09567,0.961824,10,curious_inspect,0.0,False,0.09556,0.961811
